,Time (q:q+length),q:q+length,Time (0:0+length),0:0+length,Time (2016+q:2016+q+length),2016+q:2016+q+length
1734,2020-01-27T18:05:02.000000000Z,40,2020-01-27T17:55:02.000000000Z,40,2020-02-24T18:05:02.000000000Z,40
1735,2020-01-27T18:10:02.000000000Z,40,2020-01-27T18:00:03.000000000Z,40,2020-02-24T18:10:02.000000000Z,40
1736,2020-01-27T18:15:02.000000000Z,40,2020-01-27T18:05:02.000000000Z,40,2020-02-24T18:15:03.000000000Z,40
1737,2020-01-27T18:20:02.000000000Z,40,2020-01-27T18:10:02.000000000Z,40,2020-02-24T18:20:02.000000000Z,40
1738,2020-01-27T18:25:02.000000000Z,40,2020-01-27T18:15:02.000000000Z,40,2020-02-24T18:25:02.000000000Z,40
1739,2020-01-27T18:30:02.000000000Z,40,2020-01-27T18:20:02.000000000Z,40,2020-02-24T18:30:02.000000000Z,40
1740,2020-01-27T18:35:02.000000000Z,40,2020-01-27T18:25:02.000000000Z,40,2020-02-24T18:35:02.000000000Z,40
1741,2020-01-27T18:40:02.000000000Z,40,2020-01-27T18:30:02.000000000Z,40,2020-02-24T18:40:02.000000000Z,40
1742,2020-01-27T18:45:02.000000000Z,40,2020-01-27T18:35:02.000000000Z,40,2020-02-24T18:45:02.000000000Z,40
1743,2020-01-27T18:50:02.000000000Z,40,2020-01-27T18:40:02.000000000Z,40,2020-02-24T18:50:02.000000000Z,40
1744,2020-01-27T18:55:03.000000000Z,40,2020-01-27T18:45:02.000000000Z,40,2020-02-24T18:55:02.000000000Z,40
1745,2020-01-27T19:00:02.000000000Z,40,2020-01-27T18:50:02.000000000Z,40,2020-02-24T19:00:02.000000000Z,40
1746,2020-01-27T19:05:02.000000000Z,40,2020-01-27T18:55:03.000000000Z,40,2020-02-24T19:05:03.000000000Z,40
1747,2020-01-27T19:10:02.000000000Z,40,2020-01-27T19:00:02.000000000Z,40,2020-02-24T19:10:02.000000000Z,40
1748,2020-01-27T19:15:02.000000000Z,40,2020-01-27T19:05:02.000000000Z,40,2020-02-24T19:15:02.000000000Z,40
1749,2020-01-27T19:20:02.000000000Z,40,2020-01-27T19:10:02.000000000Z,40,2020-02-24T19:20:02.000000000Z,40
1750,2020-01-27T19:25:02.000000000Z,40,2020-01-27T19:15:02.000000000Z,40,2020-02-24T19:25:02.000000000Z,40
1751,2020-01-27T19:30:02.000000000Z,40,2020-01-27T19:20:02.000000000Z,40,2020-02-24T19:30:02.000000000Z,40
1752,2020-01-27T19:35:02.000000000Z,40,2020-01-27T19:25:02.000000000Z,40,2020-02-24T19:35:02.000000000Z,40
1753,2020-01-27T19:40:02.000000000Z,40,2020-01-27T19:30:02.000000000Z,40,2020-02-24T19:40:02.000000000Z,40
1754,2020-01-27T19:45:02.000000000Z,40,2020-01-27T19:35:02.000000000Z,40,2020-02-24T19:45:02.000000000Z,40
1755,2020-01-27T19:50:02.000000000Z,40,2020-01-27T19:40:02.000000000Z,40,2020-02-24T19:50:02.000000000Z,40
1756,2020-01-27T19:55:02.000000000Z,40,2020-01-27T19:45:02.000000000Z,40,2020-02-24T19:55:03.000000000Z,40
1757,2020-01-27T20:00:02.000000000Z,40,2020-01-27T19:50:02.000000000Z,40,2020-02-24T20:00:02.000000000Z,40
1758,2020-01-27T20:05:02.000000000Z,40,2020-01-27T19:55:02.000000000Z,40,2020-02-24T20:05:02.000000000Z,40
1759,2020-01-27T20:10:02.000000000Z,40,2020-01-27T20:00:02.000000000Z,40,2020-02-24T20:10:02.000000000Z,40
1760,2020-01-27T20:15:02.000000000Z,40,2020-01-27T20:05:02.000000000Z,40,2020-02-24T20:15:02.000000000Z,40
1761,2020-01-27T20:20:02.000000000Z,40,2020-01-27T20:10:02.000000000Z,40,2020-02-24T20:20:02.000000000Z,40
1762,2020-01-27T20:25:02.000000000Z,40,2020-01-27T20:15:02.000000000Z,40,2020-02-24T20:25:02.000000000Z,40
1763,2020-01-27T20:30:02.000000000Z,40,2020-01-27T20:20:02.000000000Z,40,2020-02-24T20:30:02.000000000Z,40
1764,2020-01-27T20:35:02.000000000Z,40,2020-01-27T20:25:02.000000000Z,40,2020-02-24T20:35:02.000000000Z,40
1765,2020-01-27T20:40:02.000000000Z,40,2020-01-27T20:30:02.000000000Z,40,2020-02-24T20:40:02.000000000Z,40
1766,2020-01-27T20:45:02.000000000Z,40,2020-01-27T20:35:02.000000000Z,40,2020-02-24T20:45:02.000000000Z,40
1767,2020-01-27T20:50:02.000000000Z,40,2020-01-27T20:40:02.000000000Z,40,2020-02-24T20:50:02.000000000Z,40
1768,2020-01-27T20:55:02.000000000Z,40,2020-01-27T20:45:02.000000000Z,40,2020-02-24T20:55:02.000000000Z,40
1769,2020-01-27T21:00:02.000000000Z,40,2020-01-27T20:50:02.000000000Z,40,2020-02-24T21:00:02.000000000Z,40
1770,2020-01-27T21:05:02.000000000Z,40,2020-01-27T20:55:02.000000000Z,40,2020-02-24T21:05:02.000000000Z,40
1771,2020-01-27T21:10:02.000000000Z,40,2020-01-27T21:00:02.000000000Z,40,2020-02-24T21:10:02.000000000Z,40
1772,2020-01-27T21:15:02.000000000Z,40,2020-01-27T21:05:02.000000000Z,40,2020-02-24T21:15:03.000000000Z,40
1773,2020-01-27T21:20:02.000000000Z,40,2020-01-27T21:10:02.000000000Z,40,2020-02-24T21:20:02.000000000Z,40
1774,2020-01-27T21:25:02.000000000Z,40,2020-01-27T21:15:02.000000000Z,40,2020-02-24T21:25:02.000000000Z,40
1775,2020-01-27T21:30:02.000000000Z,40,2020-01-27T21:20:02.000000000Z,40,2020-02-24T21:30:02.000000000Z,40
1776,2020-01-27T21:35:02.000000000Z,40,2020-01-27T21:25:02.000000000Z,40,2020-02-24T21:35:02.000000000Z,40
1777,2020-01-27T21:40:02.000000000Z,40,2020-01-27T21:30:02.000000000Z,40,2020-02-24T21:40:02.000000000Z,40
1778,2020-01-27T21:45:02.000000000Z,40,2020-01-27T21:35:02.000000000Z,40,2020-02-24T21:45:02.000000000Z,40
1779,2020-01-27T21:50:02.000000000Z,40,2020-01-27T21:40:02.000000000Z,40,2020-02-24T21:50:02.000000000Z,40
1780,2020-01-27T21:55:02.000000000Z,40,2020-01-27T21:45:02.000000000Z,40,2020-02-24T21:55:02.000000000Z,40
1781,2020-01-27T22:00:02.000000000Z,40,2020-01-27T21:50:02.000000000Z,40,2020-02-24T22:00:02.000000000Z,40
1782,2020-01-27T22:05:03.000000000Z,40,2020-01-27T21:55:02.000000000Z,40,2020-02-24T22:05:02.000000000Z,40
1783,2020-01-27T22:10:02.000000000Z,40,2020-01-27T22:00:02.000000000Z,40,2020-02-24T22:10:02.000000000Z,40
1784,2020-01-27T22:15:02.000000000Z,40,2020-01-27T22:05:03.000000000Z,40,2020-02-24T22:15:02.000000000Z,40
1785,2020-01-27T22:20:02.000000000Z,40,2020-01-27T22:10:02.000000000Z,40,2020-02-24T22:20:02.000000000Z,40
1786,2020-01-27T22:25:02.000000000Z,40,2020-01-27T22:15:02.000000000Z,40,2020-02-24T22:25:02.000000000Z,40
1787,2020-01-27T22:30:02.000000000Z,40,2020-01-27T22:20:02.000000000Z,40,2020-02-24T22:30:02.000000000Z,40
1788,2020-01-27T22:35:02.000000000Z,40,2020-01-27T22:25:02.000000000Z,40,2020-02-24T22:35:02.000000000Z,40
1789,2020-01-27T22:40:02.000000000Z,40,2020-01-27T22:30:02.000000000Z,40,2020-02-24T22:40:02.000000000Z,40
1790,2020-01-27T22:45:02.000000000Z,23,2020-01-27T22:35:02.000000000Z,40,2020-02-24T22:45:02.000000000Z,40
1791,2020-01-27T22:50:02.000000000Z,23,2020-01-27T22:40:02.000000000Z,40,2020-02-24T22:50:02.000000000Z,23
1792,2020-01-27T22:55:02.000000000Z,23,2020-01-27T22:45:02.000000000Z,23,2020-02-24T22:55:02.000000000Z,23
1793,2020-01-27T23:00:02.000000000Z,23,2020-01-27T22:50:02.000000000Z,23,2020-02-24T23:00:02.000000000Z,22
1794,2020-01-27T23:05:02.000000000Z,25,2020-01-27T22:55:02.000000000Z,23,2020-02-24T23:05:02.000000000Z,23
1795,2020-01-27T23:10:02.000000000Z,26,2020-01-27T23:00:02.000000000Z,23,2020-02-24T23:10:02.000000000Z,23
1796,2020-01-27T23:15:02.000000000Z,27,2020-01-27T23:05:02.000000000Z,25,2020-02-24T23:15:02.000000000Z,24
1797,2020-01-27T23:20:02.000000000Z,27,2020-01-27T23:10:02.000000000Z,26,2020-02-24T23:20:02.000000000Z,25
1798,2020-01-27T23:25:03.000000000Z,31,2020-01-27T23:15:02.000000000Z,27,2020-02-24T23:25:02.000000000Z,25
1799,2020-01-27T23:30:02.000000000Z,33,2020-01-27T23:20:02.000000000Z,27,2020-02-24T23:30:02.000000000Z,27
1800,2020-01-27T23:35:02.000000000Z,33,2020-01-27T23:25:03.000000000Z,31,2020-02-24T23:35:02.000000000Z,28
1801,2020-01-27T23:40:02.000000000Z,34,2020-01-27T23:30:02.000000000Z,33,2020-02-24T23:40:02.000000000Z,29
1802,2020-01-27T23:45:02.000000000Z,35,2020-01-27T23:35:02.000000000Z,33,2020-02-24T23:45:02.000000000Z,33
1803,2020-01-27T23:50:02.000000000Z,38,2020-01-27T23:40:02.000000000Z,34,2020-02-24T23:50:02.000000000Z,35
1804,2020-01-27T23:55:03.000000000Z,40,2020-01-27T23:45:02.000000000Z,35,2020-02-24T23:55:02.000000000Z,37
1805,2020-01-28T00:00:02.000000000Z,40,2020-01-27T23:50:02.000000000Z,38,2020-02-25T00:00:02.000000000Z,39
1806,2020-01-28T00:05:02.000000000Z,33,2020-01-27T23:55:03.000000000Z,40,2020-02-25T00:05:02.000000000Z,40
1807,2020-01-28T00:10:02.000000000Z,29,2020-01-28T00:00:02.000000000Z,40,2020-02-25T00:10:02.000000000Z,40
1808,2020-01-28T00:15:02.000000000Z,29,2020-01-28T00:05:02.000000000Z,33,2020-02-25T00:15:02.000000000Z,30
1809,2020-01-28T00:20:02.000000000Z,33,2020-01-28T00:10:02.000000000Z,29,2020-02-25T00:20:02.000000000Z,28
1810,2020-01-28T00:25:02.000000000Z,32,2020-01-28T00:15:02.000000000Z,29,2020-02-25T00:25:02.000000000Z,29
1811,2020-01-28T00:30:02.000000000Z,33,2020-01-28T00:20:02.000000000Z,33,2020-02-25T00:30:02.000000000Z,31
1812,2020-01-28T00:35:02.000000000Z,33,2020-01-28T00:25:02.000000000Z,32,2020-02-25T00:35:02.000000000Z,33
1813,2020-01-28T00:40:02.000000000Z,32,2020-01-28T00:30:02.000000000Z,33,2020-02-25T00:40:02.000000000Z,37
1814,2020-01-28T00:45:02.000000000Z,35,2020-01-28T00:35:02.000000000Z,33,2020-02-25T00:45:02.000000000Z,37
1815,2020-01-28T00:50:02.000000000Z,34,2020-01-28T00:40:02.000000000Z,32,2020-02-25T00:50:03.000000000Z,35
1816,2020-01-28T00:55:02.000000000Z,34,2020-01-28T00:45:02.000000000Z,35,2020-02-25T00:55:02.000000000Z,36
1817,2020-01-28T01:00:02.000000000Z,36,2020-01-28T00:50:02.000000000Z,34,2020-02-25T01:00:02.000000000Z,32
1818,2020-01-28T01:05:02.000000000Z,37,2020-01-28T00:55:02.000000000Z,34,2020-02-25T01:05:02.000000000Z,35
1819,2020-01-28T01:10:02.000000000Z,32,2020-01-28T01:00:02.000000000Z,36,2020-02-25T01:10:02.000000000Z,35
1820,2020-01-28T01:15:02.000000000Z,31,2020-01-28T01:05:02.000000000Z,37,2020-02-25T01:15:02.000000000Z,38
1821,2020-01-28T01:20:02.000000000Z,33,2020-01-28T01:10:02.000000000Z,32,2020-02-25T01:20:02.000000000Z,35
1822,2020-01-28T01:25:02.000000000Z,34,2020-01-28T01:15:02.000000000Z,31,2020-02-25T01:25:02.000000000Z,35
1823,2020-01-28T01:30:02.000000000Z,35,2020-01-28T01:20:02.000000000Z,33,2020-02-25T01:30:02.000000000Z,37
1824,2020-01-28T01:35:02.000000000Z,37,2020-01-28T01:25:02.000000000Z,34,2020-02-25T01:35:02.000000000Z,36
1825,2020-01-28T01:40:02.000000000Z,37,2020-01-28T01:30:02.000000000Z,35,2020-02-25T01:40:02.000000000Z,35
1826,2020-01-28T01:45:02.000000000Z,32,2020-01-28T01:35:02.000000000Z,37,2020-02-25T01:45:02.000000000Z,39
1827,2020-01-28T01:50:02.000000000Z,30,2020-01-28T01:40:02.000000000Z,37,2020-02-25T01:50:02.000000000Z,38
1828,2020-01-28T01:55:02.000000000Z,31,2020-01-28T01:45:02.000000000Z,32,2020-02-25T01:55:02.000000000Z,32
1829,2020-01-28T02:00:02.000000000Z,35,2020-01-28T01:50:02.000000000Z,30,2020-02-25T02:00:02.000000000Z,36
1830,2020-01-28T02:05:02.000000000Z,38,2020-01-28T01:55:02.000000000Z,31,2020-02-25T02:05:02.000000000Z,39
1831,2020-01-28T02:10:02.000000000Z,38,2020-01-28T02:00:02.000000000Z,35,2020-02-25T02:10:02.000000000Z,36
1832,2020-01-28T02:15:02.000000000Z,37,2020-01-28T02:05:02.000000000Z,38,2020-02-25T02:15:02.000000000Z,39
1833,2020-01-28T02:20:02.000000000Z,38,2020-01-28T02:10:02.000000000Z,38,2020-02-25T02:20:02.000000000Z,39
1834,2020-01-28T02:25:02.000000000Z,38,2020-01-28T02:15:02.000000000Z,37,2020-02-25T02:25:02.000000000Z,39
1835,2020-01-28T02:30:02.000000000Z,38,2020-01-28T02:20:02.000000000Z,38,2020-02-25T02:30:02.000000000Z,37
1836,2020-01-28T02:35:02.000000000Z,38,2020-01-28T02:25:02.000000000Z,38,2020-02-25T02:35:02.000000000Z,35
1837,2020-01-28T02:40:02.000000000Z,38,2020-01-28T02:30:02.000000000Z,38,2020-02-25T02:40:02.000000000Z,39
1838,2020-01-28T02:45:02.000000000Z,36,2020-01-28T02:35:02.000000000Z,38,2020-02-25T02:45:02.000000000Z,39
1839,2020-01-28T02:50:02.000000000Z,36,2020-01-28T02:40:02.000000000Z,38,2020-02-25T02:50:02.000000000Z,39
1840,2020-01-28T02:55:02.000000000Z,38,2020-01-28T02:45:02.000000000Z,36,2020-02-25T02:55:02.000000000Z,39
1841,2020-01-28T03:00:02.000000000Z,37,2020-01-28T02:50:02.000000000Z,36,2020-02-25T03:00:02.000000000Z,39
1842,2020-01-28T03:05:02.000000000Z,38,2020-01-28T02:55:02.000000000Z,38,2020-02-25T03:05:02.000000000Z,39
1843,2020-01-28T03:10:02.000000000Z,38,2020-01-28T03:00:02.000000000Z,37,2020-02-25T03:10:02.000000000Z,38
1844,2020-01-28T03:15:27.000000000Z,38,2020-01-28T03:05:02.000000000Z,38,2020-02-25T03:15:02.000000000Z,39
1845,2020-01-28T03:20:02.000000000Z,38,2020-01-28T03:10:02.000000000Z,38,2020-02-25T03:20:27.000000000Z,39
1846,2020-01-28T03:25:02.000000000Z,38,2020-01-28T03:15:27.000000000Z,38,2020-02-25T03:25:02.000000000Z,39
1847,2020-01-28T03:30:02.000000000Z,38,2020-01-28T03:20:02.000000000Z,38,2020-02-25T03:30:02.000000000Z,39
1848,2020-01-28T03:35:02.000000000Z,38,2020-01-28T03:25:02.000000000Z,38,2020-02-25T03:35:02.000000000Z,39
1849,2020-01-28T03:40:02.000000000Z,38,2020-01-28T03:30:02.000000000Z,38,2020-02-25T03:40:02.000000000Z,37
1850,2020-01-28T03:45:02.000000000Z,38,2020-01-28T03:35:02.000000000Z,38,2020-02-25T03:45:02.000000000Z,39
1851,2020-01-28T03:50:02.000000000Z,38,2020-01-28T03:40:02.000000000Z,38,2020-02-25T03:50:02.000000000Z,39
1852,2020-01-28T03:55:02.000000000Z,38,2020-01-28T03:45:02.000000000Z,38,2020-02-25T03:55:03.000000000Z,39
1853,2020-01-28T04:00:02.000000000Z,38,2020-01-28T03:50:02.000000000Z,38,2020-02-25T04:00:02.000000000Z,39
1854,2020-01-28T04:05:02.000000000Z,38,2020-01-28T03:55:02.000000000Z,38,2020-02-25T04:05:02.000000000Z,39
1855,2020-01-28T04:10:02.000000000Z,38,2020-01-28T04:00:02.000000000Z,38,2020-02-25T04:10:02.000000000Z,38
1856,2020-01-28T04:15:02.000000000Z,38,2020-01-28T04:05:02.000000000Z,38,2020-02-25T04:15:02.000000000Z,38
1857,2020-01-28T04:20:27.000000000Z,38,2020-01-28T04:10:02.000000000Z,38,2020-02-25T04:20:02.000000000Z,38
1858,2020-01-28T04:25:02.000000000Z,38,2020-01-28T04:15:02.000000000Z,38,2020-02-25T04:25:02.000000000Z,38
1859,2020-01-28T04:30:02.000000000Z,38,2020-01-28T04:20:27.000000000Z,38,2020-02-25T04:30:02.000000000Z,37
1860,2020-01-28T04:35:02.000000000Z,38,2020-01-28T04:25:02.000000000Z,38,2020-02-25T04:35:02.000000000Z,37
1861,2020-01-28T04:40:02.000000000Z,36,2020-01-28T04:30:02.000000000Z,38,2020-02-25T04:40:02.000000000Z,38
1862,2020-01-28T04:45:02.000000000Z,36,2020-01-28T04:35:02.000000000Z,38,2020-02-25T04:45:02.000000000Z,38
1863,2020-01-28T04:50:02.000000000Z,35,2020-01-28T04:40:02.000000000Z,36,2020-02-25T04:50:02.000000000Z,38
1864,2020-01-28T04:55:02.000000000Z,35,2020-01-28T04:45:02.000000000Z,36,2020-02-25T04:55:02.000000000Z,38
1865,2020-01-28T05:00:02.000000000Z,35,2020-01-28T04:50:02.000000000Z,35,2020-02-25T05:00:02.000000000Z,37
1866,2020-01-28T05:05:02.000000000Z,35,2020-01-28T04:55:02.000000000Z,35,2020-02-25T05:05:02.000000000Z,37
1867,2020-01-28T05:10:02.000000000Z,36,2020-01-28T05:00:02.000000000Z,35,2020-02-25T05:10:02.000000000Z,37
1868,2020-01-28T05:15:02.000000000Z,37,2020-01-28T05:05:02.000000000Z,35,2020-02-25T05:15:02.000000000Z,37
1869,2020-01-28T05:20:02.000000000Z,37,2020-01-28T05:10:02.000000000Z,36,2020-02-25T05:20:02.000000000Z,38
1870,2020-01-28T05:25:02.000000000Z,38,2020-01-28T05:15:02.000000000Z,37,2020-02-25T05:25:02.000000000Z,40
1871,2020-01-28T05:30:02.000000000Z,37,2020-01-28T05:20:02.000000000Z,37,2020-02-25T05:30:02.000000000Z,40
1872,2020-01-28T05:35:02.000000000Z,37,2020-01-28T05:25:02.000000000Z,38,2020-02-25T05:35:02.000000000Z,40
1873,2020-01-28T05:40:02.000000000Z,38,2020-01-28T05:30:02.000000000Z,37,2020-02-25T05:40:02.000000000Z,40
1874,2020-01-28T05:45:02.000000000Z,38,2020-01-28T05:35:02.000000000Z,37,2020-02-25T05:45:02.000000000Z,40
1875,2020-01-28T05:50:02.000000000Z,36,2020-01-28T05:40:02.000000000Z,38,2020-02-25T05:50:02.000000000Z,40
1876,2020-01-28T05:55:02.000000000Z,36,2020-01-28T05:45:02.000000000Z,38,2020-02-25T05:55:02.000000000Z,39
1877,2020-01-28T06:00:02.000000000Z,35,2020-01-28T05:50:02.000000000Z,36,2020-02-25T06:00:02.000000000Z,39
1878,2020-01-28T06:05:02.000000000Z,32,2020-01-28T05:55:02.000000000Z,36,2020-02-25T06:05:02.000000000Z,39
1879,2020-01-28T06:10:02.000000000Z,33,2020-01-28T06:00:02.000000000Z,35,2020-02-25T06:10:02.000000000Z,39
1880,2020-01-28T06:15:02.000000000Z,33,2020-01-28T06:05:02.000000000Z,32,2020-02-25T06:15:02.000000000Z,39
1881,2020-01-28T06:20:02.000000000Z,33,2020-01-28T06:10:02.000000000Z,33,2020-02-25T06:20:02.000000000Z,39
1882,2020-01-28T06:25:02.000000000Z,32,2020-01-28T06:15:02.000000000Z,33,2020-02-25T06:25:02.000000000Z,40
1883,2020-01-28T06:30:27.000000000Z,30,2020-01-28T06:20:02.000000000Z,33,2020-02-25T06:30:02.000000000Z,39
1884,2020-01-28T06:35:02.000000000Z,30,2020-01-28T06:25:02.000000000Z,32,2020-02-25T06:35:02.000000000Z,39
1885,2020-01-28T06:40:02.000000000Z,31,2020-01-28T06:30:27.000000000Z,30,2020-02-25T06:40:02.000000000Z,38
1886,2020-01-28T06:45:02.000000000Z,31,2020-01-28T06:35:02.000000000Z,30,2020-02-25T06:45:02.000000000Z,39
1887,2020-01-28T06:50:03.000000000Z,31,2020-01-28T06:40:02.000000000Z,31,2020-02-25T06:50:02.000000000Z,39
1888,2020-01-28T06:55:02.000000000Z,31,2020-01-28T06:45:02.000000000Z,31,2020-02-25T06:55:02.000000000Z,39
1889,2020-01-28T07:00:02.000000000Z,33,2020-01-28T06:50:03.000000000Z,31,2020-02-25T07:00:02.000000000Z,38
1890,2020-01-28T07:05:02.000000000Z,34,2020-01-28T06:55:02.000000000Z,31,2020-02-25T07:05:02.000000000Z,39
1891,2020-01-28T07:10:02.000000000Z,34,2020-01-28T07:00:02.000000000Z,33,2020-02-25T07:10:02.000000000Z,39
1892,2020-01-28T07:15:02.000000000Z,34,2020-01-28T07:05:02.000000000Z,34,2020-02-25T07:15:02.000000000Z,38
1893,2020-01-28T07:20:02.000000000Z,33,2020-01-28T07:10:02.000000000Z,34,2020-02-25T07:20:02.000000000Z,39
1894,2020-01-28T07:25:02.000000000Z,31,2020-01-28T07:15:02.000000000Z,34,2020-02-25T07:25:02.000000000Z,39
1895,2020-01-28T07:30:03.000000000Z,30,2020-01-28T07:20:02.000000000Z,33,2020-02-25T07:30:02.000000000Z,39
1896,2020-01-28T07:35:02.000000000Z,31,2020-01-28T07:25:02.000000000Z,31,2020-02-25T07:35:02.000000000Z,39
1897,2020-01-28T07:40:02.000000000Z,32,2020-01-28T07:30:03.000000000Z,30,2020-02-25T07:40:02.000000000Z,40
1898,2020-01-28T07:45:02.000000000Z,33,2020-01-28T07:35:02.000000000Z,31,2020-02-25T07:45:02.000000000Z,39
1899,2020-01-28T07:50:02.000000000Z,33,2020-01-28T07:40:02.000000000Z,32,2020-02-25T07:50:02.000000000Z,40
1900,2020-01-28T07:55:02.000000000Z,32,2020-01-28T07:45:02.000000000Z,33,2020-02-25T07:55:02.000000000Z,39
1901,2020-01-28T08:00:02.000000000Z,31,2020-01-28T07:50:02.000000000Z,33,2020-02-25T08:00:02.000000000Z,39
1902,2020-01-28T08:05:02.000000000Z,32,2020-01-28T07:55:02.000000000Z,32,2020-02-25T08:05:02.000000000Z,39
1903,2020-01-28T08:10:02.000000000Z,31,2020-01-28T08:00:02.000000000Z,31,2020-02-25T08:10:02.000000000Z,39
1904,2020-01-28T08:15:02.000000000Z,31,2020-01-28T08:05:02.000000000Z,32,2020-02-25T08:15:02.000000000Z,39
1905,2020-01-28T08:20:02.000000000Z,28,2020-01-28T08:10:02.000000000Z,31,2020-02-25T08:20:02.000000000Z,38
1906,2020-01-28T08:25:02.000000000Z,30,2020-01-28T08:15:02.000000000Z,31,2020-02-25T08:25:02.000000000Z,39
1907,2020-01-28T08:30:02.000000000Z,30,2020-01-28T08:20:02.000000000Z,28,2020-02-25T08:30:02.000000000Z,39
1908,2020-01-28T08:35:03.000000000Z,31,2020-01-28T08:25:02.000000000Z,30,2020-02-25T08:35:02.000000000Z,40
1909,2020-01-28T08:40:02.000000000Z,29,2020-01-28T08:30:02.000000000Z,30,2020-02-25T08:40:02.000000000Z,39
1910,2020-01-28T08:45:02.000000000Z,28,2020-01-28T08:35:03.000000000Z,31,2020-02-25T08:45:02.000000000Z,39
1911,2020-01-28T08:50:02.000000000Z,28,2020-01-28T08:40:02.000000000Z,29,2020-02-25T08:50:02.000000000Z,39
1912,2020-01-28T08:55:02.000000000Z,29,2020-01-28T08:45:02.000000000Z,28,2020-02-25T08:55:03.000000000Z,38
1913,2020-01-28T09:00:02.000000000Z,29,2020-01-28T08:50:02.000000000Z,28,2020-02-25T09:00:02.000000000Z,38
1914,2020-01-28T09:05:02.000000000Z,29,2020-01-28T08:55:02.000000000Z,29,2020-02-25T09:05:02.000000000Z,37
1915,2020-01-28T09:10:02.000000000Z,29,2020-01-28T09:00:02.000000000Z,29,2020-02-25T09:10:03.000000000Z,36
1916,2020-01-28T09:15:02.000000000Z,26,2020-01-28T09:05:02.000000000Z,29,2020-02-25T09:15:02.000000000Z,36
1917,2020-01-28T09:20:02.000000000Z,25,2020-01-28T09:10:02.000000000Z,29,2020-02-25T09:20:02.000000000Z,35
1918,2020-01-28T09:25:02.000000000Z,25,2020-01-28T09:15:02.000000000Z,26,2020-02-25T09:25:02.000000000Z,34
1919,2020-01-28T09:30:02.000000000Z,23,2020-01-28T09:20:02.000000000Z,25,2020-02-25T09:30:02.000000000Z,34
1920,2020-01-28T09:35:02.000000000Z,23,2020-01-28T09:25:02.000000000Z,25,2020-02-25T09:35:02.000000000Z,35
1921,2020-01-28T09:40:02.000000000Z,22,2020-01-28T09:30:02.000000000Z,23,2020-02-25T09:40:02.000000000Z,35
1922,2020-01-28T09:45:27.000000000Z,22,2020-01-28T09:35:02.000000000Z,23,2020-02-25T09:45:02.000000000Z,35
1923,2020-01-28T09:50:02.000000000Z,22,2020-01-28T09:40:02.000000000Z,22,2020-02-25T09:50:02.000000000Z,36
1924,2020-01-28T09:55:03.000000000Z,24,2020-01-28T09:45:27.000000000Z,22,2020-02-25T09:55:02.000000000Z,36
1925,2020-01-28T10:00:02.000000000Z,23,2020-01-28T09:50:02.000000000Z,22,2020-02-25T10:00:02.000000000Z,36
1926,2020-01-28T10:05:03.000000000Z,24,2020-01-28T09:55:03.000000000Z,24,2020-02-25T10:05:02.000000000Z,34
1927,2020-01-28T10:10:02.000000000Z,27,2020-01-28T10:00:02.000000000Z,23,2020-02-25T10:10:02.000000000Z,30
1928,2020-01-28T10:15:02.000000000Z,24,2020-01-28T10:05:03.000000000Z,24,2020-02-25T10:15:02.000000000Z,30
1929,2020-01-28T10:20:02.000000000Z,22,2020-01-28T10:10:02.000000000Z,27,2020-02-25T10:20:02.000000000Z,32
1930,2020-01-28T10:25:02.000000000Z,21,2020-01-28T10:15:02.000000000Z,24,2020-02-25T10:25:02.000000000Z,32
1931,2020-01-28T10:30:02.000000000Z,20,2020-01-28T10:20:02.000000000Z,22,2020-02-25T10:30:02.000000000Z,28
1932,2020-01-28T10:35:02.000000000Z,20,2020-01-28T10:25:02.000000000Z,21,2020-02-25T10:35:02.000000000Z,24
1933,2020-01-28T10:40:02.000000000Z,21,2020-01-28T10:30:02.000000000Z,20,2020-02-25T10:40:02.000000000Z,25
1934,2020-01-28T10:45:02.000000000Z,21,2020-01-28T10:35:02.000000000Z,20,2020-02-25T10:45:02.000000000Z,27
1935,2020-01-28T10:50:27.000000000Z,20,2020-01-28T10:40:02.000000000Z,21,2020-02-25T10:50:02.000000000Z,32
1936,2020-01-28T10:55:02.000000000Z,20,2020-01-28T10:45:02.000000000Z,21,2020-02-25T10:55:02.000000000Z,34
1937,2020-01-28T11:00:02.000000000Z,21,2020-01-28T10:50:27.000000000Z,20,2020-02-25T11:00:02.000000000Z,36
1938,2020-01-28T11:05:02.000000000Z,22,2020-01-28T10:55:02.000000000Z,20,2020-02-25T11:05:02.000000000Z,33
1939,2020-01-28T11:10:02.000000000Z,19,2020-01-28T11:00:02.000000000Z,21,2020-02-25T11:10:02.000000000Z,29
1940,2020-01-28T11:15:02.000000000Z,19,2020-01-28T11:05:02.000000000Z,22,2020-02-25T11:15:02.000000000Z,27
1941,2020-01-28T11:20:02.000000000Z,20,2020-01-28T11:10:02.000000000Z,19,2020-02-25T11:20:02.000000000Z,27
1942,2020-01-28T11:25:02.000000000Z,15,2020-01-28T11:15:02.000000000Z,19,2020-02-25T11:25:02.000000000Z,33
1943,2020-01-28T11:30:02.000000000Z,15,2020-01-28T11:20:02.000000000Z,20,2020-02-25T11:30:02.000000000Z,38
